('Ankara', 'LOC', 'MISC')
('Royds', 'PERSON', 'ORG')
('Rdw', 'PERSON', 'ORG')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('marriage', 'DEM', 'MISC')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('United', 'MISC', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('law', 'MISC', 'DEM')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Royds', 'PERSON', 'ORG')
('Rdw', 'PERSON', 'ORG')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('Parent', 'MISC', 'DEM')
('widow', 'MISC', 'DEM')
('widow', 'MISC', 'DEM')
('widow', 'MISC', 'DEM')
('widow', 'MISC', 'DEM')
('widow', 'MISC', 'DEM')
('widow', 'MISC', 'DEM')
('widow', 'MISC', 'DEM')
('widow', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'MISC', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('law', 'MISC', 'DEM')
('law', 'MISC', 'DEM')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Royds', 'PERSON', 'ORG')
('Rdw', 'PERSON', 'ORG')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('Wiltshire', 'LOC', 'MISC')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('United', 'MISC', 'LOC')
('United', 'MISC', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('law', 'MISC', 'DEM')
('law', 'MISC', 'DEM')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('two', 'DEM', 'QUANTITY')
('two', 'DEM', 'QUANTITY')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('1992', 'MISC', 'DATETIME')
('1992', 'MISC', 'DATETIME')
('1992', 'MISC', 'DATETIME')
('1992', 'MISC', 'DATETIME')
('1992', 'MISC', 'DATETIME')
('1992', 'MISC', 'DATETIME')
('1992', 'MISC', 'DATETIME')
('1992', 'MISC', 'DATETIME')
('1992', 'MISC', 'DATETIME')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('Commissioner', 'ORG', 'DEM')
('child', 'MISC', 'DEM')
('child', 'MISC', 'DEM')
('child', 'MISC', 'DEM')
('benefit', 'MISC', 'DEM')
('benefit', 'MISC', 'DEM')
('benefit', 'MISC', 'DEM')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('United', 'DEM', 'LOC')
('United', 'ORG', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'ORG', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Atter', 'ORG', 'PERSON')
('Atter', 'ORG', 'PERSON')
('Atter', 'ORG', 'PERSON')
('Atter', 'ORG', 'PERSON')
('Atter', 'ORG', 'PERSON')
('McKenzie', 'ORG', 'PERSON')
('McKenzie', 'ORG', 'PERSON')
('McKenzie', 'ORG', 'PERSON')
('McKenzie', 'ORG', 'PERSON')
('McKenzie', 'ORG', 'PERSON')
('Evesham', 'LOC', 'MISC')
('Evesham', 'LOC', 'MISC')
('Evesham', 'LOC', 'MISC')
('Evesham', 'LOC', 'MISC')
('Evesham', 'LOC', 'MISC')
('Evesham', 'LOC', 'MISC')
('Evesham', 'LOC', 'MISC')
('Evesham', 'LOC', 'MISC')
('Government', 'ORG', 'MISC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('United', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('Kingdom', 'DEM', 'LOC')
('life', 'DATETIME', 'MISC')
('life', 'DEM', 'MISC')
('imprisonment', 'DEM', 'MISC')
('imprisonment', 'DATETIME', 'MISC')
('HM', 'ORG', 'LOC')
('HM', 'ORG', 'LOC')
('HM', 'ORG', 'LOC')
('HM', 'ORG', 'LOC')
('HM', 'ORG', 'LOC')
('HM', 'ORG', 'LOC')
('HM', 'ORG', 'LOC')
('HM', 'ORG', 'LOC')
('Prison', 'ORG', 'LOC')
('Prison', 'ORG', 'LOC')
('Prison', 'ORG', 'LOC')
('Prison', 'ORG', 'LOC')
('Prison', 'ORG', 'LOC')
('Prison', 'ORG', 'LOC')
('Prison', 'ORG', 'LOC')
('Prison', 'ORG', 'LOC')
('Erlestoke', 'ORG', 'LOC')
('Erlestoke', 'ORG', 'LOC')
('Erlestoke', 'ORG', 'LOC')
('Erlestoke', 'ORG', 'LOC')
('Erlestoke', 'ORG', 'LOC')
('Erlestoke', 'ORG', 'LOC')
('Erlestoke', 'ORG', 'LOC')
('Erlestoke', 'ORG', 'LOC')
('two', 'MISC', 'QUANTITY')
('police', 'ORG', 'DEM')
('three', 'MISC', 'QUANTITY')
('three', 'MISC', 'QUANTITY')
('life', 'DATETIME', 'MISC')
('life', 'DEM', 'MISC')
('imprisonment', 'DATETIME', 'MISC')
('imprisonment', 'DEM', 'MISC')
('two', 'MISC', 'QUANTITY')
('Lord', 'ORG', 'DEM')
('Lord', 'ORG', 'DEM')
('Lord', 'ORG', 'DEM')
('Lord', 'PERSON', 'DEM')
('Chief', 'ORG', 'DEM')
('Chief', 'ORG', 'DEM')
('Chief', 'ORG', 'DEM')
('Chief', 'PERSON', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'ORG', 'DEM')
('Justice', 'PERSON', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'PERSON', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'PERSON', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'PERSON', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'PERSON', 'DEM')
('Secretary', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'PERSON', 'DEM')
('of', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'PERSON', 'DEM')
('State', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'PERSON', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('Secretary', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'PERSON', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'PERSON', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('State', 'ORG', 'DEM')
('prison', 'ORG', 'MISC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('British', 'ORG', 'DEM')
('British', 'ORG', 'DEM')
('British', 'ORG', 'DEM')
('British', 'ORG', 'DEM')
('British', 'ORG', 'DEM')
('British', 'ORG', 'DEM')
('British', 'ORG', 'DEM')
('British', 'ORG', 'DEM')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('Grand', 'MISC', 'ORG')
('Chamber', 'MISC', 'ORG')
('Stec', 'MISC', 'ORG')
('Stec', 'MISC', 'ORG')
('Stec', 'MISC', 'ORG')
('Stec', 'MISC', 'ORG')
('Stec', 'MISC', 'ORG')
('Stec', 'MISC', 'ORG')
('United', 'MISC', 'LOC')
('United', 'MISC', 'LOC')
('United', 'MISC', 'LOC')
('United', 'MISC', 'LOC')
('United', 'MISC', 'LOC')
('United', 'MISC', 'LOC')
('United', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('65731', 'MISC', 'CODE')
('65731', 'MISC', 'CODE')
('01', 'MISC', 'CODE')
('01', 'MISC', 'CODE')
('65900', 'MISC', 'CODE')
('65900', 'MISC', 'CODE')
('01', 'MISC', 'CODE')
('01', 'MISC', 'CODE')
('12', 'MISC', 'DATETIME')
('12', 'MISC', 'DATETIME')
('April', 'MISC', 'DATETIME')
('April', 'MISC', 'DATETIME')
('2006', 'MISC', 'DATETIME')
('2006', 'MISC', 'DATETIME')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'MISC', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('law', 'MISC', 'DEM')
('65', 'DEM', 'QUANTITY')
('65', 'DEM', 'QUANTITY')
('65', 'DEM', 'QUANTITY')
('60', 'DEM', 'QUANTITY')
('60', 'DEM', 'QUANTITY')
('60', 'DEM', 'QUANTITY')
('over', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('old', 'DEM', 'DATETIME')
('old', 'DEM', 'DATETIME')
('old', 'DEM', 'DATETIME')
('old', 'DEM', 'DATETIME')
('old', 'DEM', 'DATETIME')
('old', 'DEM', 'DATETIME')
('old', 'DEM', 'DATETIME')
('65', 'DEM', 'QUANTITY')
('65', 'DEM', 'QUANTITY')
('65', 'DEM', 'QUANTITY')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('age', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('of', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('65', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('60', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('years', 'DEM', 'DATETIME')
('Member', 'ORG', 'DEM')
('Member', 'ORG', 'DEM')
('Member', 'ORG', 'DEM')
('Member', 'ORG', 'DEM')
('Member', 'ORG', 'DEM')
('Member', 'PERSON', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
('of', 'PERSON', 'DEM')
('Parliament', 'ORG', 'DEM')
('Parliament', 'ORG', 'DEM')
('Parliament', 'ORG', 'DEM')
('Parliament', 'ORG', 'DEM')
('Parliament', 'ORG', 'DEM')
('Parliament', 'PERSON', 'DEM')
('Paymaster', 'ORG', 'DEM')
('Paymaster', 'PERSON', 'DEM')
('Paymaster', 'ORG', 'DEM')
('Paymaster', 'ORG', 'DEM')
('Paymaster', 'ORG', 'DEM')
('Paymaster', 'ORG', 'DEM')
('General', 'ORG', 'DEM')
('General', 'PERSON', 'DEM')
('General', 'ORG', 'DEM')
('General', 'ORG', 'DEM')
('General', 'ORG', 'DEM')
('General', 'ORG', 'DEM')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Government', 'ORG', 'MISC')
('United', 'MISC', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('United', 'MISC', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('two', 'DEM', 'QUANTITY')
('two', 'DEM', 'QUANTITY')
('two', 'DEM', 'QUANTITY')
('United', 'MISC', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('law', 'MISC', 'DEM')
('British', 'MISC', 'DEM')
('British', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('social', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('security', 'MISC', 'DEM')
('sex', 'DEM', 'MISC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('Bridgend', 'LOC', 'MISC')
('two', 'DEM', 'QUANTITY')
('two', 'DEM', 'QUANTITY')
('child', 'MISC', 'DEM')
('child', 'MISC', 'DEM')
('child', 'MISC', 'DEM')
('benefit', 'MISC', 'DEM')
('benefit', 'MISC', 'DEM')
('benefit', 'MISC', 'DEM')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Northern', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Ireland', 'ORG', 'LOC')
('Government', 'ORG', 'MISC')
('Government', 'ORG', 'MISC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'ORG', 'LOC')
('United', 'MISC', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'ORG', 'LOC')
('Kingdom', 'MISC', 'LOC')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('1997', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('8', 'DATETIME', 'CODE')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('Chancellor', 'ORG', 'DEM')
('of', 'ORG', 'DEM')
